person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status,person_education_Bachelor,person_education_Doctorate,person_education_High School,person_education_Master,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
22.0,0,51554.0,2,7000.0,14.84,0.14,3.0,650,1,0,1,0,0,0,0,0,0,0,0,0,0,1
21.0,1,23028.0,0,3500.0,13.35,0.15,3.0,645,0,1,1,0,0,0,0,0,1,0,0,1,0,0
22.0,0,181014.0,2,8200.0,6.99,0.05,3.0,593,1,0,0,0,1,0,0,0,1,0,0,1,0,0
26.0,1,63452.0,3,6000.0,8.9,0.09,4.0,586,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23.0,0,87392.0,0,10000.0,10.59,0.11,3.0,562,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,1,97399.0,4,15000.0,11.86,0.15,3.0,609,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23.0,1,91040.0,4,15000.0,16.0,0.16,2.0,621,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26.0,0,68340.0,3,10000.0,12.69,0.15,4.0,663,0,1,0,1,0,0,0,0,1,0,0,0,0,0
22.0,0,82664.0,0,20000.0,16.77,0.24,3.0,664,1,0,1,0,0,0,0,0,0,0,0,0,0,1
22.0,1,91891.0,0,12000.0,11.01,0.13,2.0,669,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1,45256.0,0,3600.0,12.42,0.08,3.0,488,1,0,0,0,0,1,0,0,1,0,0,0,1,0
26.0,0,76928.0,0,20000.0,9.62,0.26,3.0,616,1,0,1,0,0,0,0,1,0,1,0,0,0,0
23.0,1,44203.0,0,4000.0,10.99,0.09,3.0,616,0,1,0,0,0,1,0,0,1,0,0,0,1,0
25.0,1,76316.0,3,25000.0,13.87,0.33,4.0,639,1,0,0,0,1,0,0,0,0,0,0,0,1,0
24.0,1,67274.0,3,16000.0,11.49,0.24,4.0,646,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,0,106081.0,0,25000.0,13.98,0.24,3.0,656,1,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,0,59943.0,0,7000.0,7.49,0.12,4.0,663,0,1,0,0,0,0,0,0,1,1,0,0,0,0
24.0,0,65932.0,0,4500.0,7.14,0.07,2.0,676,1,0,0,0,0,0,0,0,1,0,0,0,0,1
24.0,0,29814.0,1,8500.0,7.9,0.29,2.0,606,0,1,0,0,0,0,0,0,1,0,0,1,0,0
21.0,0,67184.0,0,12000.0,10.62,0.18,2.0,616,1,0,1,0,0,0,0,0,1,0,0,1,0,0
22.0,0,58303.0,0,15000.0,9.63,0.26,4.0,610,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24.0,1,61003.0,2,7000.0,5.42,0.11,3.0,650,0,0,0,0,1,0,0,0,0,0,1,0,0,0
22.0,1,60901.0,1,12800.0,5.79,0.21,3.0,659,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0,60782.0,0,2000.0,12.18,0.03,4.0,627,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0,65976.0,0,9975.0,11.48,0.15,4.0,557,0,1,0,0,0,1,0,0,1,1,0,0,0,0
21.0,0,67526.0,0,6000.0,11.01,0.09,3.0,661,0,0,0,0,0,1,0,0,1,0,0,0,1,0
23.0,0,57414.0,0,15000.0,13.24,0.26,3.0,739,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22.0,1,60896.0,0,22000.0,9.91,0.36,4.0,595,1,0,0,0,0,1,0,0,0,0,0,1,0,0
22.0,0,36852.0,0,13000.0,13.11,0.35,3.0,663,0,1,0,0,1,0,0,0,1,1,0,0,0,0
24.0,1,102761.0,3,7000.0,12.69,0.07,4.0,592,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22.0,0,62947.0,0,3000.0,11.83,0.05,2.0,639,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1,52752.0,1,6000.0,7.68,0.11,4.0,595,1,0,1,0,0,0,0,1,0,0,0,0,0,1
23.0,0,33230.0,0,9000.0,7.51,0.27,2.0,694,0,1,1,0,0,0,0,0,1,1,0,0,0,0
26.0,0,187082.0,0,23000.0,18.25,0.12,2.0,583,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26.0,1,51414.0,6,5000.0,7.29,0.1,2.0,550,1,0,0,0,0,0,0,0,1,0,0,0,0,1
25.0,1,56229.0,5,5000.0,11.01,0.09,2.0,646,0,1,1,0,0,0,0,0,1,0,0,0,0,1
23.0,0,23727.0,5,3000.0,9.99,0.13,2.0,700,0,1,0,0,0,0,0,0,1,0,0,0,1,0
26.0,0,71800.0,1,6000.0,16.49,0.08,2.0,553,0,1,0,0,0,1,0,0,1,0,0,1,0,0
25.0,1,35912.0,4,4000.0,16.29,0.11,4.0,631,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24.0,0,75662.0,2,1600.0,13.85,0.02,4.0,630,1,0,0,0,0,0,0,0,1,0,0,1,0,0
23.0,0,21949.0,3,1700.0,11.11,0.08,3.0,686,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24.0,1,52697.0,0,10000.0,14.26,0.19,4.0,584,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,1,86157.0,3,1800.0,11.12,0.02,4.0,612,1,0,0,0,0,1,0,0,1,0,0,0,1,0
22.0,0,55906.0,1,6200.0,11.01,0.11,3.0,625,0,1,0,0,0,0,0,0,1,0,0,0,0,0
24.0,0,44895.0,0,2500.0,10.37,0.06,3.0,550,1,0,0,0,1,0,0,0,0,1,0,0,0,0
21.0,0,55750.0,2,5000.0,9.88,0.09,4.0,590,1,0,1,0,0,0,0,0,0,0,0,0,0,1
23.0,1,79084.0,0,16500.0,7.49,0.21,4.0,607,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0,37161.0,1,10625.0,6.92,0.29,4.0,599,0,1,0,0,0,1,0,0,1,1,0,0,0,0
24.0,0,92794.0,0,13500.0,9.99,0.15,4.0,634,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1,70178.0,0,6500.0,7.49,0.09,3.0,668,1,0,0,0,0,0,0,1,0,0,0,0,0,1
23.0,1,55172.0,3,6575.0,8.0,0.12,3.0,622,1,0,0,0,0,1,0,0,1,0,0,0,0,1
23.0,1,166609.0,1,5000.0,14.91,0.03,2.0,639,0,1,1,0,0,0,0,0,1,1,0,0,0,0
22.0,0,85064.0,0,11200.0,11.01,0.13,2.0,651,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25.0,0,59681.0,6,2500.0,6.76,0.04,3.0,674,0,0,0,0,0,1,0,1,0,0,0,0,0,1
22.0,1,70029.0,0,9100.0,11.49,0.13,3.0,655,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22.0,0,82708.0,2,13000.0,7.88,0.16,4.0,617,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26.0,0,60947.0,1,5000.0,9.32,0.08,2.0,584,1,0,1,0,0,0,0,0,0,0,0,0,1,0
26.0,0,133066.0,4,25000.0,11.01,0.19,2.0,689,0,0,0,0,0,1,0,0,1,0,1,0,0,0
22.0,0,60878.0,2,8000.0,11.12,0.13,4.0,630,1,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,0,51348.0,0,5000.0,12.87,0.1,3.0,588,0,0,0,0,0,0,0,0,1,0,0,0,1,0
21.0,1,42708.0,0,4000.0,7.29,0.09,2.0,590,1,0,0,0,1,0,0,1,0,0,0,0,0,1
22.0,0,31211.0,0,2050.0,10.59,0.07,3.0,626,0,0,0,0,0,0,0,0,1,1,0,0,0,0
22.0,1,45123.0,0,15000.0,10.25,0.33,4.0,598,0,1,0,0,0,0,0,0,1,0,0,0,1,0
26.0,0,163171.0,3,15000.0,15.33,0.09,2.0,663,1,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,0,39714.0,1,2500.0,6.99,0.06,2.0,555,1,0,0,0,0,1,0,0,0,1,0,0,0,0
26.0,1,53682.0,5,8475.0,6.91,0.16,4.0,664,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.0,1,92688.0,4,5000.0,9.63,0.05,3.0,658,0,0,0,0,1,0,0,0,1,1,0,0,0,0
22.0,0,61299.0,2,12000.0,12.73,0.2,4.0,570,1,0,0,0,0,0,0,0,1,0,0,0,1,0
23.0,1,29582.0,3,3500.0,12.99,0.12,2.0,668,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26.0,1,114936.0,3,15000.0,15.96,0.13,3.0,573,1,0,0,0,1,0,0,0,0,0,1,0,0,0
25.0,1,72547.0,3,18500.0,12.73,0.26,3.0,652,1,0,1,0,0,0,0,0,0,1,0,0,0,0
23.0,0,40914.0,0,5500.0,14.54,0.13,2.0,629,0,1,1,0,0,0,0,0,1,0,0,1,0,0
26.0,0,57199.0,2,15000.0,7.9,0.26,3.0,586,0,1,0,0,1,0,0,0,1,0,0,0,1,0
25.0,1,76714.0,6,20000.0,8.49,0.26,2.0,683,1,0,0,0,0,1,0,0,0,0,1,0,0,0
21.0,1,54868.0,3,10000.0,10.25,0.18,2.0,656,1,0,0,0,1,0,0,0,1,0,0,0,1,0
23.0,1,157314.0,0,6000.0,5.42,0.04,4.0,644,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21.0,0,169214.0,0,18000.0,7.9,0.11,4.0,598,1,0,0,0,1,0,0,0,0,1,0,0,0,0
23.0,1,115239.0,0,5000.0,9.63,0.04,4.0,686,0,0,1,0,0,0,0,0,1,0,0,0,1,0
22.0,0,91119.0,0,10000.0,11.26,0.11,4.0,652,0,0,0,0,1,0,0,0,1,1,0,0,0,0
26.0,0,62488.0,3,5000.0,12.42,0.08,2.0,633,0,1,0,0,1,0,0,0,1,0,0,0,1,0
24.0,1,42756.0,1,1800.0,7.14,0.04,3.0,662,1,0,0,0,1,0,0,0,1,0,0,0,1,0
22.0,0,42450.0,1,7500.0,15.05,0.18,2.0,682,0,1,1,0,0,0,0,0,1,0,0,0,0,0
24.0,1,37726.0,1,6800.0,20.0,0.18,4.0,592,0,1,1,0,0,0,0,0,1,0,0,0,1,0
21.0,0,125679.0,1,15000.0,9.63,0.12,4.0,654,1,0,0,0,0,1,0,0,0,0,0,0,1,0
22.0,0,30996.0,4,5000.0,6.03,0.16,3.0,673,0,0,0,0,1,0,0,1,0,0,0,0,0,1
26.0,1,51092.0,5,5000.0,11.91,0.1,2.0,651,1,0,1,0,0,0,0,0,1,0,0,1,0,0
23.0,0,72806.0,0,10000.0,7.14,0.14,2.0,678,1,0,0,0,0,1,0,0,1,0,0,1,0,0
22.0,0,39172.0,1,3200.0,10.2,0.08,4.0,659,1,0,0,0,1,0,0,0,1,0,0,1,0,0
22.0,1,110152.0,2,8000.0,6.92,0.07,4.0,606,1,0,0,0,0,1,0,0,1,0,0,1,0,0
25.0,0,108994.0,1,6000.0,7.14,0.06,3.0,683,1,0,0,0,1,0,0,0,0,0,0,0,0,0
22.0,1,71733.0,1,9500.0,6.76,0.13,4.0,645,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,0,127064.0,2,12800.0,11.83,0.1,3.0,627,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,0,72958.0,5,20000.0,11.01,0.27,4.0,658,0,1,0,0,1,0,0,0,1,1,0,0,0,0
26.0,0,96837.0,2,3000.0,8.0,0.03,3.0,652,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,1,38334.0,0,6400.0,9.32,0.17,4.0,704,1,0,1,0,0,0,0,0,1,1,0,0,0,0
24.0,1,47611.0,3,8000.0,11.01,0.17,2.0,491,0,1,0,0,1,0,0,0,1,0,1,0,0,0
22.0,1,56220.0,1,4000.0,10.37,0.07,2.0,568,1,0,0,0,1,0,0,0,0,0,0,0,1,0
23.0,1,109327.0,0,15000.0,15.31,0.14,4.0,647,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22.0,0,47981.0,0,10750.0,11.01,0.22,4.0,581,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,1,49079.0,0,10000.0,10.99,0.2,4.0,667,0,0,0,0,0,1,0,0,1,0,0,1,0,0
26.0,0,176125.0,0,20000.0,11.01,0.11,2.0,628,0,0,0,0,0,1,0,0,0,0,0,0,1,0
25.0,0,48821.0,0,3000.0,10.25,0.06,3.0,660,1,0,0,0,0,0,0,0,1,0,0,0,1,0
25.0,0,54193.0,0,15000.0,14.59,0.28,3.0,675,0,1,1,0,0,0,0,0,1,1,0,0,0,0
22.0,1,74600.0,2,10000.0,14.22,0.13,2.0,620,0,0,0,0,0,0,0,0,1,1,0,0,0,0
26.0,0,42818.0,4,2500.0,8.9,0.06,2.0,648,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25.0,1,109326.0,0,10000.0,5.42,0.09,4.0,569,1,0,1,0,0,0,0,0,0,0,1,0,0,0
26.0,0,105227.0,5,15000.0,10.62,0.14,4.0,710,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1,20396.0,0,4000.0,13.35,0.2,2.0,656,0,1,1,0,0,0,0,0,1,0,0,0,0,0
22.0,0,58262.0,2,5000.0,6.99,0.09,2.0,671,1,0,1,0,0,0,0,0,1,1,0,0,0,0
25.0,1,44100.0,2,5300.0,7.49,0.12,3.0,609,1,0,0,0,0,1,0,0,0,0,0,0,1,0
25.0,1,69443.0,3,9500.0,6.17,0.14,3.0,624,1,0,1,0,0,0,0,0,1,0,0,0,1,0
24.0,0,66938.0,0,23600.0,11.89,0.35,4.0,668,0,1,0,0,0,0,0,0,1,0,1,0,0,0
24.0,1,26055.0,2,4000.0,13.43,0.15,4.0,714,1,0,0,0,0,1,0,0,1,0,0,0,0,0
24.0,0,91137.0,0,20000.0,8.88,0.22,2.0,662,1,0,1,0,0,0,0,0,1,0,0,0,0,1
26.0,0,61229.0,6,4800.0,11.01,0.08,2.0,611,0,0,0,0,0,1,0,0,1,0,0,0,1,0
24.0,1,48989.0,2,7000.0,11.34,0.14,2.0,638,0,0,0,0,1,0,0,0,1,1,0,0,0,0
23.0,1,36984.0,1,10300.0,8.94,0.28,2.0,649,0,1,1,0,0,0,0,0,1,0,0,0,1,0
24.0,0,103510.0,2,9600.0,7.29,0.09,3.0,640,0,0,0,0,1,0,0,0,1,0,0,1,0,0
21.0,0,45594.0,0,7200.0,13.61,0.16,2.0,666,1,0,0,0,1,0,0,1,0,0,0,1,0,0
24.0,1,35858.0,1,5000.0,10.99,0.14,4.0,647,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25.0,0,39255.0,1,6000.0,12.92,0.15,2.0,611,0,1,0,0,0,0,0,0,1,0,0,1,0,0
22.0,1,110186.0,2,15000.0,7.88,0.14,3.0,550,1,0,1,0,0,0,0,1,0,1,0,0,0,0
26.0,1,115592.0,6,5000.0,12.68,0.04,2.0,496,1,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,0,35323.0,0,3000.0,10.75,0.08,2.0,578,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25.0,0,108625.0,5,7750.0,7.51,0.07,3.0,652,1,0,1,0,0,0,0,0,0,0,0,0,0,1
22.0,1,83821.0,1,8650.0,11.49,0.1,4.0,477,1,0,1,0,0,0,0,0,1,1,0,0,0,0
25.0,0,85159.0,0,18000.0,16.45,0.21,3.0,561,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,1,111593.0,1,12000.0,7.51,0.11,4.0,435,1,0,0,0,1,0,0,0,1,0,0,0,0,0
24.0,1,88950.0,1,27000.0,11.01,0.3,2.0,672,0,1,1,0,0,0,0,0,1,1,0,0,0,0
23.0,0,73008.0,4,5000.0,6.91,0.07,3.0,661,1,0,1,0,0,0,0,0,1,0,0,0,0,0
24.0,0,75910.0,1,4000.0,8.9,0.05,4.0,676,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24.0,1,49221.0,0,10500.0,11.36,0.21,2.0,668,1,0,0,0,1,0,0,0,0,0,0,1,0,0
26.0,1,46140.0,4,2000.0,14.96,0.04,2.0,536,0,1,1,0,0,0,0,0,1,0,0,1,0,0
26.0,0,42923.0,3,12000.0,10.91,0.28,3.0,645,0,1,1,0,0,0,0,0,1,0,0,0,0,1
23.0,0,94832.0,0,17000.0,10.99,0.18,2.0,493,1,0,0,0,0,1,0,0,1,0,0,0,0,1
24.0,0,57268.0,3,10000.0,11.83,0.17,3.0,628,1,0,0,0,0,0,0,1,0,0,1,0,0,0
23.0,0,69997.0,2,2500.0,10.37,0.04,4.0,680,1,0,1,0,0,0,0,0,0,0,0,0,0,1
23.0,1,83862.0,3,4800.0,10.75,0.06,2.0,588,1,0,0,0,0,1,0,0,1,0,0,0,0,0
26.0,0,115235.0,2,20000.0,14.96,0.17,4.0,613,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24.0,0,110564.0,0,15000.0,7.88,0.14,2.0,683,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.0,0,36822.0,0,1500.0,13.92,0.04,3.0,618,1,0,0,0,1,0,0,0,1,1,0,0,0,0
24.0,1,117185.0,2,6400.0,15.96,0.05,3.0,613,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1,82591.0,0,16000.0,7.9,0.19,3.0,624,1,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,0,85123.0,1,25000.0,11.86,0.29,2.0,608,0,1,0,0,0,0,0,0,1,0,0,0,1,0
22.0,1,55158.0,0,4750.0,6.39,0.09,4.0,628,1,0,0,0,0,0,0,1,0,1,0,0,0,0
23.0,0,51604.0,0,5750.0,13.57,0.11,2.0,676,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,0,91068.0,1,15000.0,9.99,0.16,2.0,505,1,0,0,0,1,0,0,0,0,0,0,0,1,0
25.0,0,62701.0,4,13800.0,10.38,0.22,4.0,634,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24.0,0,84887.0,2,8950.0,11.89,0.11,2.0,624,1,0,0,0,1,0,0,0,0,0,0,1,0,0
25.0,1,59543.0,1,5600.0,7.49,0.09,3.0,713,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1,94833.0,0,7750.0,7.51,0.08,4.0,663,0,0,0,0,0,1,0,0,0,1,0,0,0,0
23.0,1,101803.0,3,23000.0,11.99,0.23,2.0,705,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0,29732.0,2,6000.0,11.01,0.2,3.0,534,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26.0,0,91772.0,5,15000.0,16.49,0.16,2.0,651,0,0,0,0,1,0,0,0,1,0,0,0,1,0
25.0,0,36954.0,3,5200.0,17.19,0.14,2.0,597,0,1,0,0,1,0,0,0,1,0,0,0,0,1
22.0,1,121032.0,0,15000.0,13.85,0.12,3.0,576,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,1,47400.0,1,10000.0,11.01,0.21,3.0,658,1,0,1,0,0,0,0,0,1,0,0,0,0,0
23.0,0,96944.0,1,3000.0,5.99,0.03,3.0,600,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24.0,0,42955.0,1,1500.0,11.01,0.03,3.0,586,1,0,0,0,0,1,0,0,1,1,0,0,0,0
23.0,1,30343.0,1,5550.0,12.53,0.18,4.0,631,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24.0,0,95528.0,4,8000.0,11.49,0.08,4.0,652,1,0,0,0,1,0,0,0,1,0,0,1,0,0
22.0,1,105140.0,0,20000.0,13.85,0.19,4.0,665,0,0,1,0,0,0,0,0,1,1,0,0,0,0
23.0,0,48335.0,0,6000.0,7.88,0.12,2.0,632,1,0,1,0,0,0,0,0,0,0,0,1,0,0
24.0,0,64176.0,1,21000.0,10.65,0.33,3.0,704,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22.0,0,46593.0,0,18500.0,7.66,0.4,2.0,598,0,1,0,0,0,0,0,0,1,1,0,0,0,0
26.0,0,77950.0,7,1000.0,10.75,0.01,2.0,603,1,0,0,0,1,0,0,0,1,0,0,0,0,0
23.0,1,33720.0,0,5800.0,13.06,0.17,3.0,683,1,0,0,0,1,0,0,0,1,0,0,0,1,0
24.0,1,62783.0,5,20000.0,12.21,0.32,4.0,640,0,1,0,0,0,0,0,0,1,0,0,0,0,0
25.0,0,72094.0,0,5000.0,6.03,0.07,3.0,549,0,1,0,0,1,0,0,0,0,0,0,0,0,0
24.0,0,28206.0,2,7000.0,10.62,0.25,2.0,522,0,1,0,0,1,0,0,0,1,0,0,0,0,1
24.0,0,113782.0,0,9600.0,12.99,0.08,2.0,705,1,0,1,0,0,0,0,0,1,0,1,0,0,0
25.0,0,59997.0,2,5000.0,9.88,0.08,2.0,614,0,1,0,0,1,0,0,0,0,0,0,1,0,0
22.0,0,71741.0,0,6400.0,11.01,0.09,4.0,660,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.0,1,121228.0,1,14000.0,6.17,0.12,4.0,657,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.0,0,38841.0,0,15000.0,12.61,0.39,2.0,561,0,1,0,0,0,1,0,0,1,0,0,0,0,1
20.0,0,78989.0,0,4800.0,9.99,0.06,4.0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23.0,1,94674.0,2,4600.0,7.66,0.05,3.0,677,0,0,0,0,1,0,0,0,0,0,0,0,0,1
23.0,0,72776.0,2,10000.0,11.26,0.14,3.0,492,1,0,1,0,0,0,0,0,0,1,0,0,0,0
21.0,0,26833.0,0,2000.0,11.71,0.07,4.0,673,0,1,0,0,1,0,0,0,1,0,0,1,0,0
26.0,1,106714.0,3,8000.0,6.91,0.07,3.0,642,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26.0,0,70486.0,2,3500.0,8.59,0.05,3.0,678,0,0,0,0,1,0,0,0,1,0,0,0,1,0
26.0,1,141210.0,3,6000.0,7.51,0.04,3.0,687,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,0,57333.0,2,7000.0,5.79,0.12,3.0,688,1,0,1,0,0,0,0,1,0,1,0,0,0,0
23.0,0,64598.0,0,3500.0,12.23,0.05,4.0,701,0,0,1,0,0,0,0,0,1,0,0,1,0,0
22.0,0,48647.0,2,4000.0,12.69,0.08,4.0,649,0,0,0,0,0,0,0,0,1,0,0,0,1,0
24.0,0,62107.0,0,15000.0,11.12,0.24,2.0,678,0,0,1,0,0,0,0,0,1,0,0,1,0,0
22.0,0,16301.0,0,4750.0,11.01,0.29,2.0,640,0,1,1,0,0,0,0,1,0,0,0,0,0,1
25.0,1,151152.0,1,6500.0,14.61,0.04,3.0,526,1,0,0,0,1,0,0,0,1,0,0,0,0,1
26.0,1,92579.0,0,10000.0,10.71,0.11,3.0,667,0,0,0,0,1,0,0,0,1,0,0,0,0,1
26.0,1,154497.0,6,26000.0,13.99,0.17,2.0,564,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24.0,0,49187.0,0,5000.0,14.11,0.1,2.0,584,0,1,0,0,1,0,0,0,1,1,0,0,0,0
23.0,1,62492.0,0,6000.0,5.42,0.1,2.0,637,0,0,0,0,1,0,0,1,0,0,0,0,0,1
25.0,0,49139.0,1,5925.0,11.11,0.12,3.0,486,1,0,0,0,0,0,0,0,1,0,0,0,0,1
26.0,0,78775.0,4,5000.0,7.51,0.06,2.0,651,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,1,49681.0,2,2000.0,6.62,0.04,2.0,517,1,0,0,0,1,0,0,0,1,0,0,1,0,0
22.0,1,48907.0,0,10000.0,7.14,0.2,3.0,590,1,0,0,0,1,0,0,0,1,1,0,0,0,0
25.0,0,71756.0,4,20000.0,14.84,0.28,4.0,684,0,1,1,0,0,0,0,0,1,0,1,0,0,0
24.0,0,87564.0,2,6000.0,7.49,0.07,2.0,539,0,0,1,0,0,0,0,0,0,0,1,0,0,0
26.0,1,55067.0,0,4000.0,12.21,0.07,2.0,607,1,0,1,0,0,0,0,0,1,0,0,1,0,0
22.0,1,200707.0,1,23450.0,11.36,0.12,2.0,560,1,0,1,0,0,0,0,0,0,0,0,0,1,0
25.0,1,97324.0,5,12000.0,7.88,0.12,3.0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.0,1,88883.0,2,6500.0,11.01,0.07,2.0,639,1,0,1,0,0,0,0,0,1,0,0,0,1,0
22.0,0,66994.0,0,1275.0,6.91,0.02,4.0,619,0,0,1,0,0,0,0,1,0,0,0,0,1,0
25.0,0,40990.0,4,1000.0,7.29,0.02,4.0,660,0,0,1,0,0,0,0,0,1,0,0,1,0,0
21.0,1,50302.0,1,7000.0,5.79,0.14,2.0,681,0,0,1,0,0,0,0,0,1,0,0,0,0,1
26.0,0,102833.0,1,6000.0,9.88,0.06,2.0,546,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,0,73254.0,1,8000.0,10.25,0.11,3.0,644,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25.0,1,241057.0,5,24000.0,12.18,0.1,2.0,623,1,0,1,0,0,0,0,1,0,0,0,0,0,1
22.0,0,30922.0,0,2500.0,7.51,0.08,4.0,622,1,0,1,0,0,0,0,0,1,1,0,0,0,0
26.0,0,70011.0,6,3500.0,5.42,0.05,4.0,558,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,0,73682.0,1,7000.0,12.84,0.1,3.0,535,1,0,0,0,1,0,0,0,1,1,0,0,0,0
24.0,1,75276.0,3,2000.0,13.49,0.03,3.0,670,1,0,0,0,0,1,0,0,1,0,1,0,0,0
24.0,1,87719.0,0,16000.0,13.06,0.18,4.0,667,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22.0,0,51496.0,0,14750.0,12.99,0.29,3.0,598,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22.0,0,120750.0,0,10000.0,10.65,0.08,2.0,630,0,0,0,0,1,0,0,0,1,0,0,0,0,1
22.0,1,90843.0,0,19600.0,12.42,0.22,4.0,668,1,0,0,0,0,0,0,0,1,1,0,0,0,0
23.0,0,90766.0,1,9500.0,11.01,0.1,3.0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,0,44253.0,4,13750.0,13.22,0.31,3.0,481,0,1,0,0,1,0,0,0,0,0,0,1,0,0
24.0,1,44013.0,1,5300.0,15.28,0.12,3.0,662,1,0,0,0,0,0,0,0,1,1,0,0,0,0
24.0,0,96780.0,3,12000.0,7.49,0.12,3.0,647,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25.0,0,60973.0,4,6400.0,8.32,0.1,4.0,611,1,0,1,0,0,0,0,0,0,0,0,0,0,1
24.0,0,49144.0,3,10000.0,11.01,0.2,2.0,586,1,0,0,0,1,0,0,0,1,0,0,1,0,0
24.0,0,36883.0,2,5000.0,12.69,0.14,2.0,629,0,1,0,0,0,0,0,0,1,1,0,0,0,0
23.0,0,20393.0,0,3000.0,16.29,0.15,2.0,646,0,1,0,0,0,0,0,0,1,1,0,0,0,0
23.0,0,57979.0,3,3500.0,12.69,0.06,2.0,674,1,0,0,0,1,0,0,0,1,1,0,0,0,0
26.0,1,97492.0,6,7000.0,10.65,0.07,2.0,553,1,0,1,0,0,0,0,0,1,0,0,1,0,0
23.0,1,92495.0,0,9000.0,11.01,0.1,3.0,634,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23.0,1,121150.0,1,12000.0,13.57,0.1,2.0,677,0,0,0,0,0,1,0,0,1,1,0,0,0,0
21.0,1,22427.0,0,1500.0,12.87,0.07,4.0,642,1,0,0,0,1,0,0,0,1,0,0,0,0,0
